transcript,category,is_scam
hello? Hello your Snapdeal account shows a suspicious order of five thousand rupees. If you did not place it we can cancel it immediately. An OTP has been sent to your registered mobile number please confirm the OTP to cancel the fraudulent order.,otp_scam,1
"Good morning, this is Rahul calling from Axis bank customer care regarding your savings account. This call is being recorded for quality purposes. I want to inform you that your new debit card has been dispatched and will reach your registered address in five working days. Please do not share your PIN or OTP with anyone including bank staff.",genuine_banking_call,0
"Madam, your name was picked in the national consumer lottery. You have won gold worth ten lakh. Our agent will help you claim it, but you must first pay income tax of ten thousand rupees in advance to this UPI id. Keep this confidential and act now, the claim window closes in one hour.",lottery_scam,1
"Hello sir, customs office speaking. Your international package has been flagged for duty evasion. Pay the penalty of one lakh rupees today through the UPI id I share, or face prosecution under the customs act. Officers can arrive at your address within thirty minutes if unpaid.",customs_scam,1
"yes yes Hello sir, I am calling from Axis bank home loan department. You had submitted an enquiry on our website for a home loan. Would you like to know the current interest rates? You can also visit your nearest branch with your documents whenever convenient. There is no urgency, take your time to decide.",genuine_banking_call,0
"haan Hello, I am calling from the national lucky draw committee. Your SIM card has won gold worth ten lakh in our anniversary lottery. Do not tell anyone about this prize for security reasons. First transfer the processing charge of five hundred rupees to our claims officer and the full amount will be credited within 45 minutes.",lottery_scam,1
okay Madam good news from the finance department. Your government subsidy loan of ten thousand rupees is sanctioned. Pay the stamp duty of fifteen hundred rupees online right away to release the funds. If not paid today the sanction will be cancelled.,loan_scam,1
"Madam, your friend referred you to our mutual fund pool. We guarantee five times return in ninety days with zero risk because our AI algorithm never loses. Start with ten thousand rupees today. Send the amount to the account I share and download our special app, not from Play Store but from the link I send.",investment_scam,1
hello? Hey I just saw your message. The kids have their school function on Saturday so we might come to Hyderabad on Sunday instead. Tell beta to keep the guest room ready. We will bring biryani that you like.,family_conversation,0
"You are now under digital arrest. This is Sub Inspector Singh from Mumbai cyber crime branch. Do not disconnect the video call, do not leave your room, and do not talk to anyone. A case of illegal transactions is registered on your Aadhaar. Your every movement is being monitored until the verification is complete.",digital_arrest_scam,1
